CustomerID,Customer Name,City,District,State,OMC,Class of Mkt,Latitude,Longitude,Fiscal Year,Month,MS Vol,HSD Vol
HPC41056896,RAM SHARAN AGARWAL   CO,FARUKHABAD - RETAIL,UP-FARRUKHABAD,Uttar Pradesh,HPCL,C,27.38,79.59,2024,July,120,138
HPC41056897,SRICHAND AUTO STORES,GOLAGOKARANNATH - RETAIL,UP-KHERI,Uttar Pradesh,HPCL,D2,28.07,80.48,2024,July,43,52
HPC41056898,PASSI FILLING STATION,BASSIAN - RETAIL,PB-LUDHIANA,Punjab,HPCL,C,30.65,75.55,2024,July,47,61
HPC41056899,THE INDIA TRADING COMPANY,GORAKHPUR OML - RETAIL,UP-GORAKHPUR,Uttar Pradesh,HPCL,D1,26.74,83.29,2024,July,30,70
HPC41056901,GOVIND RAM   CO,GORAKHPUR OML - RETAIL,UP-GORAKHPUR,Uttar Pradesh,HPCL,B,26.78,83.39,2024,July,140,60
HPC41056902,TANDON SERVICE STATION,HARDOI - RETAIL,UP-HARDOI,Uttar Pradesh,HPCL,C,27.4,80.13,2024,July,140,148
HPC41056903,NARAYAN DAS HARI DAS,JAUNPUR - RETAIL,UP-JAUNPUR,Uttar Pradesh,HPCL,C,25.75,82.68,2024,July,0,70
HPC41056904,JOYA SERVICE STATION,JOYA MORADABAD OML - R,UP-AMROHA,Uttar Pradesh,HPCL,D1,28.84,78.47,2024,July,42,32
HPC41056905,GEETA MOTORS,KANPUR - RETAIL,UP-KANPUR CITY,Uttar Pradesh,HPCL,A,26.47,80.32,2024,July,92,64
HPC41056907,FRIENDS FILLING CENTRE,AGRA - RETAIL,UP-AGRA,Uttar Pradesh,HPCL,B,27.17,78.01,2024,July,52,108
HPC41056908,JAIN AUTOMOBILE,KANPUR - RETAIL,UP-KANPUR CITY,Uttar Pradesh,HPCL,A,26.46,80.36,2024,July,120,68
HPC41056912,KUSHAL AUTOMOBILES,KANPUR - RETAIL,UP-KANPUR CITY,Uttar Pradesh,HPCL,D1,26.45,80.2,2024,July,58.5,157.5
HPC41056915,MSHSD MODERN AUTOMOBILES,LUCKNOW - RETAIL,UP-LUCKNOW,Uttar Pradesh,HPCL,A,26.84,80.94,2024,July,172.5,129.5
HPC41056916,MS HSD MODERN SERVICE STATION,LUCKNOW - RETAIL,UP-LUCKNOW,Uttar Pradesh,HPCL,A,26.87,80.94,2024,July,119,57
HPC41056917,N  S  KOHLI   BROS,LUCKNOW - RETAIL,UP-LUCKNOW,Uttar Pradesh,HPCL,A,26.82,80.91,2024,July,105,215
HPC41056918,P  L  JAIN,LUCKNOW - RETAIL,UP-LUCKNOW,Uttar Pradesh,HPCL,A,26.88,80.93,2024,July,72,48
HPC41056921,M/S AGRO SERVICE CENTRE  KALAMAHAL,KALA MAHAL - RETAIL,PB-BARNALA,Punjab,HPCL,C,30.4,75.54,2024,July,28,44
HPC41056922,SINDH MOTOR STATION,MIRZAPUR - RETAIL,UP-MIRZAPUR,Uttar Pradesh,HPCL,C,25.13,82.58,2024,July,41,105
HPC41056923,KUNDAN AUTOMOBILES,MORADABAD - RETAIL,UP-MORADABAD,Uttar Pradesh,HPCL,B,28.83,78.74,2024,July,493,411
HPC41056924,GUPTA SERVICE STATION,MUGHALSARAI OML - RETAIL,UP-CHANDAULI,Uttar Pradesh,HPCL,C,25.28,83.13,2024,July,92,304
HPC41056925,GUPTA BROTHERS,NAJIBABAD - RETAIL,UP-BIJNOR,Uttar Pradesh,HPCL,C,29.61,78.34,2024,July,0,0
HPC41056926,NANAKMATHA FILLING STATION,NANAKMATHA - RETAIL,UT-UDHAM SINGH NGR,Uttaranchal,HPCL,C,28.94,79.81,2024,July,62.5,123.5
HPC41056927,JAISWAL PETROLEUM,PADRAUNA - RETAIL,UP-KAUSHINAGAR,Uttar Pradesh,HPCL,D1,26.9,83.98,2024,July,132,132
HPC41056928,M/S MOTIJHEEL AUTO SERVICE,MOTI JHEEL - RETAIL,MP-GWALIOR,Madhya Pradesh,HPCL,B,26.25,78.14,2024,July,16,32
HPC41056931,M/s KRISHNA SERVICE CENTRE RAUNI,RAUNI - RETAIL,PB-PATIALA,Punjab,HPCL,B,30.35,76.34,2024,July,104.5,111.5
HPC41056932,WASTIRAM AND SONS PETROL PUMP,PILIBHIT - RETAIL,UP-PILBHIT,Uttar Pradesh,HPCL,D2,28.64,79.82,2024,July,92,64
HPC41056933,UNIVERSAL AUTO MOBILES,PILIBHIT - RETAIL,UP-PILBHIT,Uttar Pradesh,HPCL,C,28.62,79.8,2024,July,65,38
HPC41056934,UNIVERSAL AUTOMOBILES,PILIBHIT - RETAIL,UP-PILBHIT,Uttar Pradesh,HPCL,D2,28.63,79.82,2024,July,75,50
HPC41056935,RAJAPAL AUTOMOBILE,BHUWALPUR KILA - RETAIL,UP-PRATAPGARH,Uttar Pradesh,HPCL,D1,25.88,81.95,2024,July,49,105
HPC41056937,JAIN MOTORS,RAE BARELI - RETAIL,UP-RAE-BAREILLY,Uttar Pradesh,HPCL,C,26.22,81.24,2024,July,144,60
HPC41056938,MAKHANLAL CHHAJJUMAL,RAMNAGAR - RETAIL,UT-NAINITAL,Uttaranchal,HPCL,D1,29.4,79.13,2024,July,0,0
HPC41056939,METROPOLIS MOTORS,RAMPUR - RETAIL,UP-RAMPUR,Uttar Pradesh,HPCL,C,28.78,79.02,2024,July,185,57
HPC41056940,M/S KRISHNA SERVICE STATION,ROBERTGANJ - RETAIL,UP-SONBHADRA,Uttar Pradesh,HPCL,C,24.68,83.06,2024,July,16,92
HPC41056941,HINDON FILLING CENTRE,GHAZIABAD - RETAIL,UP-GHAZIABAD,Uttar Pradesh,HPCL,B,28.67,77.42,2024,July,155,85
HPC41056942,M/s AVADH SUGAR ENERGY LTD,SEOHARA - RETAIL,UP-BIJNOR,Uttar Pradesh,HPCL,C,29.2,78.58,2024,July,28,44
HPC41056943,RAM NARAIN UPTA AND SONS,SHAHAJANPUR - RETAIL,UP-SHAHJAHANPUR,Uttar Pradesh,HPCL,C,27.85,79.92,2024,July,19,121
HPC41056944,MISRA FILLING STATION,SHUKLAGANJ - RETAIL,UP-UNNAO,Uttar Pradesh,HPCL,D2,26.48,80.38,2024,July,186,63
HPC41056945,NARAIN SINGH AND SONS,SITARGANJ OML - RETAIL,UT-UDHAM SINGH NGR,Uttaranchal,HPCL,D1,28.92,79.71,2024,July,19,29
HPC41056946,SARJU PRASAD MAHABIR PRASAD,PAKHRAULI - RETAIL,UP-SULTANPUR,Uttar Pradesh,HPCL,C,26.27,82.07,2024,July,80,16
HPC41056947,M/S GWALIOR SERVICE,GWALIOR - RETAIL,MP-GWALIOR,Madhya Pradesh,HPCL,B,26.21,78.17,2024,July,57,41
HPC41056948,M/s GILL AGRO SERVICE CENTRE  RUPAN,RUPANA - RETAIL,PB-MUKTSAR,Punjab,HPCL,D2,30.41,74.52,2024,July,24,36
HPC41056949,INDIAN AUTO SERVICE,TAMKUHI - RETAIL,UP-KAUSHINAGAR,Uttar Pradesh,HPCL,D1,26.69,84.18,2024,July,48,48
HPC41056950,Radha Krishna Tiwari,UNNAO - RETAIL,UP-UNNAO,Uttar Pradesh,HPCL,C,26.54,80.48,2024,July,30,30
HPC41056951,PRAKASH SERVICE STATION,VARANASI - RETAIL,UP-VARANASI,Uttar Pradesh,HPCL,B,25.33,83,2024,July,135,237
HPC41056952,KIRAN SERVICE STATION,VARANASI - RETAIL,UP-VARANASI,Uttar Pradesh,HPCL,B,25.31,82.96,2024,July,125,295
HPC41056953,NEW HIGHWAY SERVICE STATION,VARANASI - RETAIL,UP-VARANASI,Uttar Pradesh,HPCL,B,25.3,82.95,2024,July,7,53
HPC41056954,TARAI MODEL AGENCIES KICHHA,KICHHA - RETAIL,UT-UDHAM SINGH NGR,Uttaranchal,HPCL,D1,28.9,79.51,2024,July,35,183
HPC41056955,THE AUTO SUPPLY COMPANY,FARIDABAD NIT CITY (4767) - RETAIL,HR-FARIDABAD,Haryana,HPCL,D1,28.39,77.31,2024,July,555,345
HPC41056956,AJNALA SERVICE STATION   HPCL,AJNALA - RETAIL,PB-AMRITSAR,Punjab,HPCL,D1,31.83,74.77,2024,July,40,44
HPC41056957,RAJ AUTO SERVICE,FARIDABAD NIT CITY (4767) - RETAIL,HR-FARIDABAD,Haryana,HPCL,B,28.38,77.3,2024,July,415,525
HPC41056958,MS AGRA FORT SER STN,MATHURA -JEEVNI M (5117) - RETAIL,UP-AGRA,Uttar Pradesh,HPCL,B,27.18,78.02,2024,July,0,0
HPC41056960,FRIENDS AUTO SERVICE,MATHURA -JEEVNI M (5117) - RETAIL,UP-AGRA,Uttar Pradesh,HPCL,B,27.13,78.01,2024,July,225,75
HPC41056961,MODERN SERVICE STATION,MATHURA -BODLA (5118) - RETAIL,UP-AGRA,Uttar Pradesh,HPCL,B,27.16,77.99,2024,July,140,20
HPC41056962,RAJ AUTOMOBILES,MATHURA -CHALESAR (5120) - RETAIL,UP-AGRA,Uttar Pradesh,HPCL,D1,27.22,78.09,2024,July,235,677
HPC41056963,ALIGARH AUTO SERVICE,ALIGARH - RETAIL,UP-ALIGARH,Uttar Pradesh,HPCL,B,27.92,78.1,2024,July,111,35
HPC41056964,M/s SANDHU AGRO SERVICES  ARNIWALA,ARNIWALA OML - RETAIL,PB-FAZILKA,Punjab,HPCL,C,30.35,74.25,2024,July,12,12
HPC41056965,TEJ FILLING STATION,ALIGARH OML - RETAIL,UP-ALIGARH,Uttar Pradesh,HPCL,B,27.91,78.04,2024,July,45,275
HPC41056966,GUPTA BROS PETROL STATION,FEROZABAD OML - RETAIL,UP-FEROZABAD,Uttar Pradesh,HPCL,B,27.14,78.42,2024,July,70,30
HPC41056967,BANKEY LAL HIRA LAL,HATHRAS CITY - RETAIL,UP-HATHRAS,Uttar Pradesh,HPCL,C,27.6,78.05,2024,July,76.5,9.5
HPC41056968,SHARMA FILLING STATION,KOSI KALAN - RETAIL,UP-MATHURA,Uttar Pradesh,HPCL,D1,27.75,77.57,2024,July,20,108
HPC41056969,GENERAL MOTOR STORES,MATHURA - RETAIL,UP-MATHURA,Uttar Pradesh,HPCL,C,27.51,77.67,2024,July,148.5,49.5
HPC41056970,PREMIER MOTORS,DEHRADUN - RETAIL,UT-DEHRADUN,Uttaranchal,HPCL,B,30.3,78,2024,July,190,70
HPC41056971,MS/HSD SAKET FILLING STATION,DEHRADUN - RETAIL,UT-DEHRADUN,Uttaranchal,HPCL,B,30.33,78.03,2024,July,135,65
HPC41056972,NAURANG RAI JAIN   SONS,ALIGARH - RETAIL,UP-ALIGARH,Uttar Pradesh,HPCL,B,27.89,78.08,2024,July,170,30
HPC41056973,SQUARE DEAL SERVICE STATION,DEHRADUN - RETAIL,UT-DEHRADUN,Uttaranchal,HPCL,B,30.31,78.02,2024,July,99,55
HPC41056975,GAGALHERI SERVICE STATION,GAGALHARI - RETAIL,UP-SAHARANPUR,Uttar Pradesh,HPCL,D1,29.98,77.66,2024,July,52,44
HPC41056976,MLSC JAIN,JWALAPUR - RETAIL,UT-HARIDWAR,Uttaranchal,HPCL,C,29.92,78.11,2024,July,140,185
HPC41056977,MANN OIL SERVICE STATION,MANGLAUR - RETAIL,UT-HARIDWAR,Uttaranchal,HPCL,D1,29.79,77.87,2024,July,145,175
HPC41056978,SOHAN SINGH   SONS,RISHIKESH - RETAIL,UT-DEHRADUN,Uttaranchal,HPCL,D1,30.11,78.3,2024,July,97,110
HPC41056979,BRIJ SERVICE STATION,SAHARANPUR - RETAIL,UP-SAHARANPUR,Uttar Pradesh,HPCL,B,29.97,77.53,2024,July,328,232
HPC41056981,PARMATMA SARAN RAM KISHAN,SHAMLI - RETAIL,UP-SHAMLI,Uttar Pradesh,HPCL,C,29.45,77.32,2024,July,130,38
HPC41056982,NIRMAL ENGINEERING WORKS,ALIGARH - RETAIL,UP-ALIGARH,Uttar Pradesh,HPCL,B,27.93,78.08,2024,July,40,20
HPC41056983,M/s AZADPUR SERVICE STATION  GULABI,DELHI-NEW ROHTAK ROAD (4531) - RETAIL,DL-CENTRAL DELHI,Delhi,HPCL,A,28.67,77.19,2024,July,312.5,65.5
HPC41056984,M/s BANSAL SERVICE STATION  NANGLOI,DELHI-PUNJABI BAGH (4527) - RETAIL,DL-WEST DELHI,Delhi,HPCL,A,28.68,77.07,2024,July,358,26
HPC41056985,M/s DEVI PARSAD KAPOOR AND CO  KAPA,DELHI-KAPASHERA (4510) - RETAIL,DL-SOUTH WEST DELHI,Delhi,HPCL,A,28.52,77.08,2024,July,90,180
HPC41056986,M/S EXCHANGE STORES,DELHI-WAZIRABAD ROAD (4536) - RETAIL,DL-NORTH EAST DELHI,Delhi,HPCL,A,28.67,77.25,2024,July,360,36
HPC41056989,M/s KAY SERVICE STATION  ROOP NAGAR,DELHI-NEW ROHTAK ROAD (4531) - RETAIL,DL-CENTRAL DELHI,Delhi,HPCL,A,28.68,77.2,2024,July,276,804
HPC41056990,KUNDANLAL FILLING STATION,DELHI-WAZIRABAD ROAD (4536) - RETAIL,DL-NORTH EAST DELHI,Delhi,HPCL,A,28.71,77.29,2024,July,350,110
HPC41056991,KUNDANLAL SERVICE STATION,DELHI-WAZIRABAD ROAD (4536) - RETAIL,DL-NORTH EAST DELHI,Delhi,HPCL,A,28.67,77.25,2024,July,468,72
HPC41056992,M/s NORTHERN SERVICE STATION SARAI,DELHI-NEW ROHTAK ROAD (4531) - RETAIL,DL-CENTRAL DELHI,Delhi,HPCL,A,28.67,77.18,2024,July,301.5,94.5
HPC41056993,M/s OM SERVICE STATION  SINGHU BORD,DELHI-INDER LOK (4524) - RETAIL,DL-NORTH DELHI,Delhi,HPCL,A,28.85,77.12,2024,July,261,325
HPC41056994,STANDARD AUTOMOBILE,ALIGARH - RETAIL,UP-ALIGARH,Uttar Pradesh,HPCL,B,27.88,78.1,2024,July,80,84
HPC41056995,SHYAM PRAKASH   COMPANY,DELHI-APSARA BORDER (4534) - RETAIL,DL-SHAHDARA DELHI,Delhi,HPCL,A,28.68,77.32,2024,July,103.5,130.5
HPC41056997,M/s TIKRI SERVICE STATION  TIKRI KA,DELHI-  TIKRI BORDER (4526) - RETAIL,DL-WEST DELHI,Delhi,HPCL,A,28.69,76.96,2024,July,44,136
HPC41056998,M/s AUTOMOTIVES  LODHI ROAD,DELHI-LODI ROAD(4504) - RETAIL,DL-SOUTH EAST DELHI,Delhi,HPCL,A,28.59,77.23,2024,July,184.5,103.5
HPC41056999,BADARPUR SERVICE STATION,DELHI-MAYUR VIHAR (4539) - RETAIL,DL-EAST DELHI,Delhi,HPCL,A,28.62,77.34,2024,July,260,240
HPC41057000,BANSAL SER CENTRE,DELHI-NEW ROHTAK ROAD (4531) - RETAIL,DL-CENTRAL DELHI,Delhi,HPCL,A,28.66,77.19,2024,July,389,64
HPC41057001,M/s BEDI MOTORS  CHANAKYAPURI,DELHI-CHANAKYA PURI(4501) - RETAIL,DL-NEW DELHI,Delhi,HPCL,A,28.6,77.2,2024,July,127.5,108.5
HPC41057002,M/s BHAI OIL  NIZAMUDDIN WEST,DELHI-ASHRAM(4505) - RETAIL,DL-SOUTH EAST DELHI,Delhi,HPCL,A,28.59,77.25,2024,July,268,100
HPC41057003,CHADHA SERVICE STATION,DELHI-DELHI GATE (4530) - RETAIL,DL-CENTRAL DELHI,Delhi,HPCL,A,28.64,77.24,2024,July,420,155
HPC41057004,M/s DEWAN SERVICE STATION  SUBHASH,DELHI-RAJOURI GARDEN (4518) - RETAIL,DL-WEST DELHI,Delhi,HPCL,A,28.64,77.11,2024,July,805.5,94.5
HPC41057005,M/s EVERGREEN SERVICE STATION GREEN,DELHI-AUROBINDO MARG(4502) - RETAIL,DL-SOUTH DELHI,Delhi,HPCL,A,28.56,77.21,2024,July,690,210
HPC41057006,M/s YASH FILLING STATION  NAZAFGARH,DELHI-NAZAFGARH (4516) - RETAIL,DL-SOUTH WEST DELHI,Delhi,HPCL,A,28.61,76.98,2024,July,491,103
HPC41057007,M/s HEMKUNT S/ STN  PVT  LTD  JUNGP,DELHI-LODI ROAD(4504) - RETAIL,DL-SOUTH EAST DELHI,Delhi,HPCL,A,28.59,77.24,2024,July,372,128
HPC41057008,M/s KITCHNER ROAD SER STN  PITAMPUR,DELHI-PITAMPURA (4521) - RETAIL,DL-NORTH WEST DELHI,Delhi,HPCL,A,28.7,77.15,2024,July,390,230
HPC41057009,M/s NATHU MAL AHUJA   SONS BADARPUR,DELHI-BADARPUR (4508) - RETAIL,DL-SOUTH EAST DELHI,Delhi,HPCL,A,28.49,77.3,2024,July,395,80
HPC41057011,NARUTTAM MOTOR   ENGINEERING WO,ALIGARH - RETAIL,UP-ALIGARH,Uttar Pradesh,HPCL,B,27.9,78.07,2024,July,320,60
HPC41057012,M/s RAJEEV SERVICE STATION  SUNDARN,DELHI-PRAGATI MAIDAN(4506) - RETAIL,DL-SOUTH EAST DELHI,Delhi,HPCL,A,28.61,77.24,2024,July,294.5,84.5
HPC41057013,RAM LAL BANSIWAL AND SONS,DELHI-NEW ROHTAK ROAD (4531) - RETAIL,DL-CENTRAL DELHI,Delhi,HPCL,A,28.67,77.17,2024,July,282,26
HPC41057014,JAIN TRANSPORT TRADING CORPN,ETAH - RETAIL,UP-ETAH,Uttar Pradesh,HPCL,D1,27.56,78.65,2024,July,0,0
HPC41057015,BHAJAN LAL ISHWAR DAYAL,BAGHPAT - RETAIL,UP-BAGHPAT,Uttar Pradesh,HPCL,D1,28.95,77.22,2024,July,115,65
HPC41057017,BASANT SERVICE STATION,BULANDSHAHR - RETAIL,UP-BULANDSHAHR,Uttar Pradesh,HPCL,C,28.41,77.87,2024,July,19,13
HPC41057018,JALAN SERVICE STATION,BULANDSHAHR - RETAIL,UP-BULANDSHAHR,Uttar Pradesh,HPCL,C,28.41,77.85,2024,July,132,64
HPC41057020,RAGHUNANDAN PRASAD   SONS,DADRI - RETAIL,UP-GAUTAM BUDH NAGAR,Uttar Pradesh,HPCL,C,28.56,77.54,2024,July,180,380
HPC41057021,NAVBHARAT AUTOMOBILES,ALIGARH - RETAIL,UP-ALIGARH,Uttar Pradesh,HPCL,B,27.91,78.04,2024,July,4,8
HPC41057022,ATMA RAM GUPTA   SONS,KANDHLA - RETAIL,UP-SHAMLI,Uttar Pradesh,HPCL,D2,29.32,77.28,2024,July,108,116
HPC41057023,AMBIKA SERVICE STAION,MEERUT - RETAIL,UP-MEERUT,Uttar Pradesh,HPCL,B,28.97,77.69,2024,July,48,12
HPC41057024,BASANT LAL BENI PERSHAD,MEERUT - RETAIL,UP-MEERUT,Uttar Pradesh,HPCL,B,28.99,77.72,2024,July,218,38
HPC41057025,M/s RAJ SERVICE STATION,MEERUT - RETAIL,UP-MEERUT,Uttar Pradesh,HPCL,D1,28.9,77.63,2024,July,0,12
HPC41057027,MODERN SERVICE STATION,MODINAGAR - RETAIL,UP-GHAZIABAD,Uttar Pradesh,HPCL,C,28.85,77.59,2024,July,44,28
HPC41057028,S RAMA AND COMPANY,MEERUT - RETAIL,UP-MEERUT,Uttar Pradesh,HPCL,B,29,77.71,2024,July,28,44
HPC41057031,FATEH CHAND AND SONS,RAMRAJ - RETAIL,UP-MEERUT,Uttar Pradesh,HPCL,D1,29.25,78,2024,July,24,120
HPC41057032,M/s MOHINDER SINGH AND SONS  AMBALA,DHULKOT - RETAIL,HR-AMBALA,Haryana,HPCL,D1,30.39,76.79,2024,July,75,65
HPC41057485,M/s HP DASHMESH PITA FILLING STATIO,MOHRE - RETAIL,PB-FEROZPUR,Punjab,HPCL,C,30.79,74.49,2024,July,14,22
HPC41057486,M/S HP ANAND,JALANDHAR - RETAIL,PB-JULLANDER,Punjab,HPCL,B,31.31,75.57,2024,July,60,20
HPC41057490,M/S HAMARA PUMP FALLAD,FALLAD - RETAIL,PB-BHATINDA,Punjab,HPCL,C,30,74.82,2024,July,12,38
HPC41057492,MSHSD VAMA PETROMART,DAINPIND - RETAIL,PB-KAPURTHALA,Punjab,HPCL,C,31.4,75.43,2024,July,22,52
HPC41057494,MS/HSD GURUNANAK HP,DARVESH - RETAIL,PB-KAPURTHALA,Punjab,HPCL,C,31.2,75.71,2024,July,35,65
HPC41057496,HP HAMARA PUMP BUSSOWAL,BUSSOWAL - RETAIL,PB-KAPURTHALA,Punjab,HPCL,C,31.22,75.15,2024,July,22,34
HPC41057503,MOHAN FILLING STATION,JAMMU OML - RETAIL,JK-JAMMU,Jammu and Kashmir,HPCL,B,32.64,74.89,2024,July,71,85
HPC41057504,M/s HP Celebration Fill and Fly  Ta,KATHUA - RETAIL,JK-KATHUA,Jammu and Kashmir,HPCL,D1,32.43,75.44,2024,July,88,1067
HPC41057507,HAMARA PUMP   KUSHALGARH,KUSHALGARH - RETAIL,RJ-BANSAWARA,Rajasthan,HPCL,C,23.2,74.44,2024,July,65,55
HPC41057510,RAMSON AQUA LIMITED,RAMNAGAR - RETAIL,UP-VARANASI,Uttar Pradesh,HPCL,D1,25.28,83.03,2024,July,20,95
HPC41057516,CHAUDHARY PETROLEUM,SONA HABIBPUR - RETAIL,UP-BULANDSHAHR,Uttar Pradesh,HPCL,C,28.2,77.8,2024,July,50,324
HPC41057517,SOBARAN FUELS,TUNDLA - RETAIL,UP-FEROZABAD,Uttar Pradesh,HPCL,D1,27.23,78.22,2024,July,5,65
HPC41057518,JITENDRA HP FILLING STATION,THANA NAYAGAON - RETAIL,UP-ETAH,Uttar Pradesh,HPCL,C,27.36,79.26,2024,July,64,140
HPC41057519,RAM HP FUEL CENTER,BULANDSHAHR - RETAIL,UP-BULANDSHAHR,Uttar Pradesh,HPCL,D2,28.39,77.89,2024,July,0,0
HPC41057535,M/S HAMARA PUMP KHAJWANA,KHAJWANA - RETAIL,RJ-NAGAUR,Rajasthan,HPCL,D2,26.92,73.85,2024,July,40,80
HPC41057538,SALAASAR OIL STATION,CHUCHAKWAS - RETAIL,HR-JHAJJAR,Haryana,HPCL,D2,28.61,76.51,2024,July,20,244
HPC41057541,HAMARA PUMP VEERPUR,VEERPUR - RETAIL,UP-SHRAVASTI,Uttar Pradesh,HPCL,C,27.44,81.99,2024,July,52,104
HPC41057552,MAQBOOL FUEL STATION,AMROHA - RETAIL,UP-AMROHA,Uttar Pradesh,HPCL,C,28.9,78.47,2024,July,112,84
HPC41057555,MS/HSD HAMARA PUMP   BILSANDA,BEESALPUR - RETAIL,UP-PILBHIT,Uttar Pradesh,HPCL,C,28.25,79.92,2024,July,3,9
HPC41057558,M/s GAGAN HP CENTRE POLOMAJRA,POLO MAJRA - RETAIL,PB-FATEHGARH,Punjab,HPCL,D1,30.79,76.41,2024,July,4,8
HPC41057560,M/s KISSAN HP CENTRE BELA,BELA - RETAIL,PB-ROOPNAGAR,Punjab,HPCL,C,30.94,76.4,2024,July,4,34
HPC41057564,M/s RAJNI TSDS OIL AND LUBRICANT,JOGINDER NAGAR - RETAIL,HP-MANDI,Himachal Pradesh,HPCL,D1,32.01,76.77,2024,July,32,16
HPC41057567,M/s PRATAP FILLING STATION KHOR,KHOR - RETAIL,HR-MAHENDERGARH,Haryana,HPCL,D2,28.1,76.22,2024,July,0,0
HPC41057568,M/S BABA BHOLE NATH  FILLING STATIO,JETHUKE - RETAIL,PB-BHATINDA,Punjab,HPCL,D1,30.28,75.33,2024,July,27,80
HPC41057569,PRIME FUEL POINT,WAZIRPUR - RETAIL,HR-GURGAON,Haryana,HPCL,B,28.42,76.94,2024,July,88,100
HPC41057570,M/s PARVATI PETRO STATION  ODHI,JAISINGHPUR KHERA - RETAIL,HR-REWARI,Haryana,HPCL,D1,28.06,76.54,2024,July,0,0
HPC41057571,M/s HP SIDHI VINAYAK FILLING STATIO,TAURU - RETAIL,HR-MEWAT,Haryana,HPCL,-,28.22,77.01,2024,July,0,0
HPC41057576,M/s SHEETLA FILLING STATION,GANGAICHA JHAAT (4748) - RETAIL,HR-REWARI,Haryana,HPCL,D1,28.33,76.62,2024,July,22,78
HPC41057578,M/s NURPUR FILLING STATION  NURPUR,ATITAKA - RETAIL,HR-MEWAT,Haryana,HPCL,C,28.15,76.95,2024,July,35,85
HPC41057580,M/s SHAKIM KHAN HP FS  GHEEDA,SINGHAR - RETAIL,HR-MEWAT,Haryana,HPCL,C,27.87,77.23,2024,July,20,40
HPC41057581,KAMLESH AUTO,BHADWAS - RETAIL,UP-ETAH,Uttar Pradesh,HPCL,D1,27.62,78.55,2024,July,20,76
HPC41057582,HAMARA PUMP NISHANT FILLING STATION,ETMADPUR - RETAIL,UP-AGRA,Uttar Pradesh,HPCL,C,27.27,78.19,2024,July,59,53
HPC41057583,MS/HSD FATEH HP FILLING STATION,BUNDALA - RETAIL,PB-JULLANDER,Punjab,HPCL,C,31.14,75.67,2024,July,15,25
HPC41057584,KASANA GOLDEN FUEL POINT,NAWASHAHR - RETAIL,PB-?SHAHID BHAGAT SINGH NAGAR,Punjab,HPCL,D2,31.15,76.12,2024,July,56,154
HPC41057586,RAJ LAXMI FILLING STATION,HARIKARANPUR - RETAIL,UP-SANT RAVI NAGAR,Uttar Pradesh,HPCL,C,25.47,82.37,2024,July,18,30
HPC41057587,MSHSD GHANSHYAM VERMA FILLING STATI,GAJAHADA - RETAIL,UP-AZAMGARH,Uttar Pradesh,HPCL,C,26.01,83.27,2024,July,18,48
HPC41057588,MSHSD KRIPAL FILLING STATION,MACHLISHAHAR - RETAIL,UP-JAUNPUR,Uttar Pradesh,HPCL,C,25.76,82.31,2024,July,74,98
HPC41057590,MS/HSD// KAPOOR SINGH GREWAL HP CEN,LALTO KALAN - RETAIL,PB-LUDHIANA,Punjab,HPCL,C,30.85,75.77,2024,July,36,36
HPC41057598,M/s JAIGURUDEV FS  Sarhad,BANSHKHERI LOADN - RETAIL,RJ-JHALAWAR,Rajasthan,HPCL,D1,24.21,76.5,2024,July,20,200
HPC41057600,M/s BABA BHUMAN SHAH FILLING STATIO,CHAK SAWAHWALA - RETAIL,PB-FAZILKA,Punjab,HPCL,C,30.61,74.31,2024,July,18,24
HPC41057604,M/s INDERJEET FILLING STATION,SULTANPUR - RETAIL,HR-PANCHKULA,Haryana,HPCL,D1,30.63,76.93,2024,July,88,80
HPC41057608,M/s SHREE SANWARIYA FILLING STATION,SALUMBAR - RETAIL,RJ-UDAIPUR,Rajasthan,HPCL,D2,24.13,74.02,2024,July,15,85
HPC41057609,M/s MANGAL MURTI HP FILLING STATION,BEKARIYA - RETAIL,RJ-UDAIPUR,Rajasthan,HPCL,C,24.8,73.46,2024,July,34,53
HPC41057610,M/s ADHOC HAMARA PUMP KANDHWALA,ARNIWALA OML - RETAIL,PB-FAZILKA,Punjab,HPCL,-,0,0,2024,July,0,0
HPC41057613,HAMARA PUMP TIGAIN,TIGAIN - RETAIL,UP-KANPUR DEHAT,Uttar Pradesh,HPCL,C,26.47,79.92,2024,July,45,95
HPC41057620,ABHIJEET FILLING STATION,BHIKHPUR MEDWARA - RETAIL,UP-ALLAHABAD,Uttar Pradesh,HPCL,C,25.39,81.74,2024,July,45,55
HPC41057626,HAMARA PUMP SABIRPUR FUEL CENTER,BAWAN - RETAIL,UP-HARDOI,Uttar Pradesh,HPCL,C,27.4,80,2024,July,39,75
HPC41057627,TALUKRAJI FILLING STATION,PAKHRAULI - RETAIL,UP-SULTANPUR,Uttar Pradesh,HPCL,D1,26.2,82.15,2024,July,98,210
HPC41057639,M/S HAMARA PUMP KRISHNA FILLING STN,DUMARIAGANJ - RETAIL,UP-SIDHARATH NAGAR,Uttar Pradesh,HPCL,C,27.27,82.64,2024,July,24,36
HPC41057644,HAMARA PUMP NEWARNA,NEWARNA - RETAIL,UP-UNNAO,Uttar Pradesh,HPCL,C,26.45,80.6,2024,July,30,70
